"subNum","trial_number","cuedAR","uncuedAR","responseAR","response_error","rt","shape_org","cueType","e1_motion_dir","e2_motion_dir","round_number","coherence","cued_motion_dir","uncued_motion_dir","arDiff","pairAvg","cuedMotDir","pairGlobalOrg","pairMotDirSameness","pairMotDirSameness_wRandom","pairMotSame","pairMotDiff","pairMotRandom","pairSameARCat","pairAR_sameCondition","motDirComp","pairMotCoherent","pairMotDiago","id","corrCoeff","corrPval"
16592,132,0.09266,0.09266,0,-0.09266,1652,2,2,180,0,0,0,9999,9999,0,0.09266,2,0,1,2,0,0,1,1,1,2,0,1,"o1",0.524099917712848,0.00000000000000000000000000000000000107904274297885
16592,132,0.09266,0.09266,0,-0.09266,1652,2,2,180,0,0,0,9999,9999,0,0.09266,2,0,1,2,0,0,1,1,1,2,0,1,"o1",0.524099917712848,0.00000000000000000000000000000000000107904274297885
16592,100,0.09266,0.09266,-0.04633,-0.139,1265,4,2,90,90,2,0,9999,9999,0,0.09266,2,1,1,2,0,0,1,1,1,2,0,1,"o1",0.524099917712848,0.00000000000000000000000000000000000107904274297885
16592,89,0.09266,0.09266,-0.09266,-0.18533,2754,1,1,270,270,1,1,270,270,0,0.09266,1,0,1,1,1,0,0,1,1,1,1,1,"o1",0.524099917712848,0.00000000000000000000000000000000000107904274297885
16592,48,0.13899,0.13899,0.41699,0.27799,3527,3,2,0,0,1,0,9999,9999,0,0.13899,2,1,1,2,0,0,1,1,1,2,0,1,"o1",0.524099917712848,0.00000000000000000000000000000000000107904274297885
16592,98,0.13899,0.13899,0.13899,0,2772,2,1,270,0,0,0,9999,9999,0,0.13899,2,0,1,2,0,0,1,1,1,2,0,1,"o1",0.524099917712848,0.00000000000000000000000000000000000107904274297885
16592,39,0.13899,0.13899,0.13899,0,2630,2,2,270,180,1,0,9999,9999,0,0.13899,2,0,1,2,0,0,1,1,1,2,0,1,"o1",0.524099917712848,0.00000000000000000000000000000000000107904274297885
16592,81,0.13899,0.13899,0,-0.139,2118,1,2,0,90,2,1,90,0,0,0.13899,1,0,0,0,0,1,0,1,1,3,1,0,"o1",0.524099917712848,0.00000000000000000000000000000000000107904274297885
16592,0,0.13899,0.13899,-0.27799,-0.41699,1349,3,2,0,0,2,0,9999,9999,0,0.13899,2,1,1,2,0,0,1,1,1,2,0,1,"o1",0.524099917712848,0.00000000000000000000000000000000000107904274297885
16592,0,0.18533,0.18533,0.41699,0.23166,2946,1,2,270,180,0,0,9999,9999,0,0.18533,2,0,1,2,0,0,1,1,1,2,0,1,"o1",0.524099917712848,0.00000000000000000000000000000000000107904274297885
16592,73,0.18533,0.18533,0.37065,0.18533,2491,1,2,90,180,0,0,9999,9999,0,0.18533,2,0,1,2,0,0,1,1,1,2,0,1,"o1",0.524099917712848,0.00000000000000000000000000000000000107904274297885
16592,46,0.18533,0.18533,0.32432,0.139,1540,3,1,180,270,2,0,9999,9999,0,0.18533,2,1,1,2,0,0,1,1,1,2,0,1,"o1",0.524099917712848,0.00000000000000000000000000000000000107904274297885
16592,146,0.18533,0.18533,0.23166,0.04633,2939,3,2,180,0,1,0,9999,9999,0,0.18533,2,1,1,2,0,0,1,1,1,2,0,1,"o1",0.524099917712848,0.00000000000000000000000000000000000107904274297885
16592,146,0.18533,0.18533,0.23166,0.04633,2939,3,2,180,0,1,0,9999,9999,0,0.18533,2,1,1,2,0,0,1,1,1,2,0,1,"o1",0.524099917712848,0.00000000000000000000000000000000000107904274297885
16592,83,0.18533,0.18533,0.23166,0.04633,2614,4,2,180,90,2,1,90,180,0,0.18533,1,1,0,0,0,1,0,1,1,3,1,0,"o1",0.524099917712848,0.00000000000000000000000000000000000107904274297885
16592,55,0.18533,0.18533,0.09266,-0.09266,6078,4,2,180,270,0,1,270,180,0,0.18533,1,1,0,0,0,1,0,1,1,3,1,0,"o1",0.524099917712848,0.00000000000000000000000000000000000107904274297885
16592,117,0.18533,0.18533,0.09266,-0.09266,30936,2,1,0,0,1,0,9999,9999,0,0.18533,2,0,1,2,0,0,1,1,1,2,0,1,"o1",0.524099917712848,0.00000000000000000000000000000000000107904274297885
16592,117,0.18533,0.18533,0.09266,-0.09266,30936,2,1,0,0,1,0,9999,9999,0,0.18533,2,0,1,2,0,0,1,1,1,2,0,1,"o1",0.524099917712848,0.00000000000000000000000000000000000107904274297885
16592,94,0.18533,0.18533,-0.04633,-0.23166,5206,3,1,90,0,1,1,90,0,0,0.18533,1,1,0,0,0,1,0,1,1,3,1,0,"o1",0.524099917712848,0.00000000000000000000000000000000000107904274297885
16592,57,0.18533,0.18533,-0.37066,-0.55598,2293,4,1,180,0,1,1,180,0,0,0.18533,0,1,0,0,0,1,0,1,1,3,1,0,"o1",0.524099917712848,0.00000000000000000000000000000000000107904274297885
16592,120,0.23166,0.23166,0.37065,0.139,1789,1,2,90,0,0,1,0,90,0,0.23166,0,0,0,0,0,1,0,1,1,3,1,0,"o1",0.524099917712848,0.00000000000000000000000000000000000107904274297885
16592,120,0.23166,0.23166,0.37065,0.139,1789,1,2,90,0,0,1,0,90,0,0.23166,0,0,0,0,0,1,0,1,1,3,1,0,"o1",0.524099917712848,0.00000000000000000000000000000000000107904274297885
16592,67,0.23166,0.23166,0.27799,0.04633,3132,3,1,90,0,0,1,90,0,0,0.23166,1,1,0,0,0,1,0,1,1,3,1,0,"o1",0.524099917712848,0.00000000000000000000000000000000000107904274297885
16592,9,0.23166,0.23166,0.27799,0.04633,2248,2,2,180,90,2,1,90,180,0,0.23166,1,0,0,0,0,1,0,1,1,3,1,0,"o1",0.524099917712848,0.00000000000000000000000000000000000107904274297885
16592,6,0.23166,0.23166,0.18533,-0.04633,2689,3,1,270,0,0,0,9999,9999,0,0.23166,2,1,1,2,0,0,1,1,1,2,0,1,"o1",0.524099917712848,0.00000000000000000000000000000000000107904274297885
16592,12,0.23166,0.23166,0.13899,-0.09266,2343,4,2,180,270,1,0,9999,9999,0,0.23166,2,1,1,2,0,0,1,1,1,2,0,1,"o1",0.524099917712848,0.00000000000000000000000000000000000107904274297885
16592,75,0.23166,0.23166,-0.04633,-0.27799,1582,1,2,0,270,1,1,270,0,0,0.23166,1,0,0,0,0,1,0,1,1,3,1,0,"o1",0.524099917712848,0.00000000000000000000000000000000000107904274297885
16592,112,0.27799,0.27799,0.46332,0.18533,1855,3,1,180,270,0,0,9999,9999,0,0.27799,2,1,1,2,0,0,1,1,1,2,0,1,"o1",0.524099917712848,0.00000000000000000000000000000000000107904274297885
16592,98,0.27799,0.27799,0.41699,0.139,2130,2,1,180,270,1,1,180,270,0,0.27799,0,0,0,0,0,1,0,1,1,3,1,0,"o1",0.524099917712848,0.00000000000000000000000000000000000107904274297885
16592,4,0.27799,0.27799,0.32432,0.04633,2739,2,1,0,270,0,0,9999,9999,0,0.27799,2,0,1,2,0,0,1,1,1,2,0,1,"o1",0.524099917712848,0.00000000000000000000000000000000000107904274297885
16592,45,0.27799,0.27799,0.32432,0.04633,1542,2,1,0,0,1,1,0,0,0,0.27799,0,0,1,1,1,0,0,1,1,0,1,1,"o1",0.524099917712848,0.00000000000000000000000000000000000107904274297885
16592,35,0.27799,0.27799,0.18533,-0.09266,1687,3,2,270,90,0,1,90,270,0,0.27799,1,1,0,0,0,1,0,1,1,3,1,0,"o1",0.524099917712848,0.00000000000000000000000000000000000107904274297885
16592,141,0.27799,0.27799,0.09266,-0.18533,2032,3,1,270,270,1,1,270,270,0,0.27799,1,1,1,1,1,0,0,1,1,1,1,1,"o1",0.524099917712848,0.00000000000000000000000000000000000107904274297885
16592,141,0.27799,0.27799,0.09266,-0.18533,2032,3,1,270,270,1,1,270,270,0,0.27799,1,1,1,1,1,0,0,1,1,1,1,1,"o1",0.524099917712848,0.00000000000000000000000000000000000107904274297885
16592,104,0.27799,0.27799,0.09266,-0.18533,2916,1,1,90,90,2,0,9999,9999,0,0.27799,2,0,1,2,0,0,1,1,1,2,0,1,"o1",0.524099917712848,0.00000000000000000000000000000000000107904274297885
16592,43,0.32432,0.32432,0.50965,0.18533,2375,4,2,0,270,0,0,9999,9999,0,0.32432,2,1,1,2,0,0,1,1,1,2,0,1,"o1",0.524099917712848,0.00000000000000000000000000000000000107904274297885
16592,62,0.32432,0.32432,0.41699,0.09266,1740,1,2,180,180,0,1,180,180,0,0.32432,0,0,1,1,1,0,0,1,1,0,1,1,"o1",0.524099917712848,0.00000000000000000000000000000000000107904274297885
16592,0,0.32432,0.32432,0.09266,-0.23166,1700,4,1,270,180,1,0,9999,9999,0,0.32432,2,1,1,2,0,0,1,1,1,2,0,1,"o1",0.524099917712848,0.00000000000000000000000000000000000107904274297885
16592,96,0.32432,0.32432,-0.04633,-0.37065,1647,4,2,180,270,2,0,9999,9999,0,0.32432,2,1,1,2,0,0,1,1,1,2,0,1,"o1",0.524099917712848,0.00000000000000000000000000000000000107904274297885
16592,39,0.32432,0.32432,-0.139,-0.46332,1581,2,2,270,180,2,0,9999,9999,0,0.32432,2,0,1,2,0,0,1,1,1,2,0,1,"o1",0.524099917712848,0.00000000000000000000000000000000000107904274297885
16592,47,0.32432,0.32432,-0.32432,-0.64865,3258,3,2,90,180,1,1,180,90,0,0.32432,0,1,0,0,0,1,0,1,1,3,1,0,"o1",0.524099917712848,0.00000000000000000000000000000000000107904274297885
16592,143,0.32432,0.32432,-0.41699,-0.74131,1646,1,2,90,0,2,1,0,90,0,0.32432,0,0,0,0,0,1,0,1,1,3,1,0,"o1",0.524099917712848,0.00000000000000000000000000000000000107904274297885
16592,17,0.37065,0.37065,0.50965,0.139,3513,1,2,90,180,2,1,180,90,0,0.37065,0,0,0,0,0,1,0,1,1,3,1,0,"o1",0.524099917712848,0.00000000000000000000000000000000000107904274297885
16592,54,0.37065,0.37065,0.27799,-0.09266,1616,2,1,270,180,2,1,270,180,0,0.37065,1,0,0,0,0,1,0,1,1,3,1,0,"o1",0.524099917712848,0.00000000000000000000000000000000000107904274297885
16592,63,0.37065,0.37065,0.04633,-0.32432,1991,2,2,0,0,1,0,9999,9999,0,0.37065,2,0,1,2,0,0,1,1,1,2,0,1,"o1",0.524099917712848,0.00000000000000000000000000000000000107904274297885
16592,122,0.41699,0.41699,0.41699,0,1823,1,2,0,90,0,0,9999,9999,0,0.41699,2,0,1,2,0,0,1,1,1,2,0,1,"o1",0.524099917712848,0.00000000000000000000000000000000000107904274297885
16592,122,0.41699,0.41699,0.41699,0,1823,1,2,0,90,0,0,9999,9999,0,0.41699,2,0,1,2,0,0,1,1,1,2,0,1,"o1",0.524099917712848,0.00000000000000000000000000000000000107904274297885
16592,36,0.41699,0.41699,0.23166,-0.18533,2441,3,2,0,90,0,1,90,0,0,0.41699,1,1,0,0,0,1,0,1,1,3,1,0,"o1",0.524099917712848,0.00000000000000000000000000000000000107904274297885
16592,9,0.41699,0.41699,0.23166,-0.18533,2298,1,2,0,180,1,1,180,0,0,0.41699,0,0,0,0,0,1,0,1,1,3,1,0,"o1",0.524099917712848,0.00000000000000000000000000000000000107904274297885
16592,96,0.41699,0.41699,0.18533,-0.23166,6086,2,2,180,180,1,0,9999,9999,0,0.41699,2,0,1,2,0,0,1,1,1,2,0,1,"o1",0.524099917712848,0.00000000000000000000000000000000000107904274297885
16592,50,0.41699,0.41699,0.18533,-0.23166,2523,4,2,270,90,2,1,90,270,0,0.41699,1,1,0,0,0,1,0,1,1,3,1,0,"o1",0.524099917712848,0.00000000000000000000000000000000000107904274297885
16592,24,0.41699,0.41699,0.13899,-0.27799,2504,1,2,0,270,1,1,270,0,0,0.41699,1,0,0,0,0,1,0,1,1,3,1,0,"o1",0.524099917712848,0.00000000000000000000000000000000000107904274297885
16592,41,0.41699,0.41699,0.13899,-0.27799,2570,2,2,0,90,1,1,90,0,0,0.41699,1,0,0,0,0,1,0,1,1,3,1,0,"o1",0.524099917712848,0.00000000000000000000000000000000000107904274297885
16592,130,0.41699,0.41699,0.09266,-0.32432,1741,3,1,270,0,1,0,9999,9999,0,0.41699,2,1,1,2,0,0,1,1,1,2,0,1,"o1",0.524099917712848,0.00000000000000000000000000000000000107904274297885
16592,130,0.41699,0.41699,0.09266,-0.32432,1741,3,1,270,0,1,0,9999,9999,0,0.41699,2,1,1,2,0,0,1,1,1,2,0,1,"o1",0.524099917712848,0.00000000000000000000000000000000000107904274297885
16592,85,0.41699,0.41699,-0.04633,-0.46332,2238,4,2,270,0,1,1,0,270,0,0.41699,0,1,0,0,0,1,0,1,1,3,1,0,"o1",0.524099917712848,0.00000000000000000000000000000000000107904274297885
16592,97,0.46332,0.46332,0.60231,0.139,4671,3,1,180,0,2,1,180,0,0,0.46332,0,1,0,0,0,1,0,1,1,3,1,0,"o1",0.524099917712848,0.00000000000000000000000000000000000107904274297885
16592,105,0.46332,0.46332,0.55598,0.09266,3041,4,2,180,180,2,0,9999,9999,0,0.46332,2,1,1,2,0,0,1,1,1,2,0,1,"o1",0.524099917712848,0.00000000000000000000000000000000000107904274297885
16592,84,0.46332,0.46332,0.50965,0.04633,2699,3,1,180,180,2,0,9999,9999,0,0.46332,2,1,1,2,0,0,1,1,1,2,0,1,"o1",0.524099917712848,0.00000000000000000000000000000000000107904274297885
16592,142,0.46332,0.46332,0.46332,0,3144,4,1,0,180,0,1,0,180,0,0.46332,0,1,0,0,0,1,0,1,1,3,1,0,"o1",0.524099917712848,0.00000000000000000000000000000000000107904274297885
16592,142,0.46332,0.46332,0.46332,0,3144,4,1,0,180,0,1,0,180,0,0.46332,0,1,0,0,0,1,0,1,1,3,1,0,"o1",0.524099917712848,0.00000000000000000000000000000000000107904274297885
16592,65,0.46332,0.46332,0.41699,-0.04633,1823,1,1,90,270,0,0,9999,9999,0,0.46332,2,0,1,2,0,0,1,1,1,2,0,1,"o1",0.524099917712848,0.00000000000000000000000000000000000107904274297885
16592,62,0.46332,0.46332,0.41699,-0.04633,1384,3,1,90,0,1,1,90,0,0,0.46332,1,1,0,0,0,1,0,1,1,3,1,0,"o1",0.524099917712848,0.00000000000000000000000000000000000107904274297885
16592,81,0.46332,0.46332,0.37065,-0.09266,2021,3,1,270,90,1,1,270,90,0,0.46332,1,1,0,0,0,1,0,1,1,3,1,0,"o1",0.524099917712848,0.00000000000000000000000000000000000107904274297885
16592,13,0.46332,0.46332,0,-0.46332,1954,4,1,90,180,0,1,90,180,0,0.46332,1,1,0,0,0,1,0,1,1,3,1,0,"o1",0.524099917712848,0.00000000000000000000000000000000000107904274297885
18329,11,-0.46332,-0.46332,-0.18533,0.27799,1293,2,2,270,180,0,1,180,270,0,-0.46332,0,0,0,0,0,1,0,1,1,3,1,0,"o10",0.415007555200034,0.000000000000000000000281089422938847
18329,114,-0.46332,-0.46332,-0.32432,0.139,2136,2,1,270,90,1,1,270,90,0,-0.46332,1,0,0,0,0,1,0,1,1,3,1,0,"o10",0.415007555200034,0.000000000000000000000281089422938847
18329,145,-0.46332,-0.46332,-0.32432,0.139,1284,1,2,0,0,1,1,0,0,0,-0.46332,0,0,1,1,1,0,0,1,1,0,1,1,"o10",0.415007555200034,0.000000000000000000000281089422938847
18329,145,-0.46332,-0.46332,-0.32432,0.139,1284,1,2,0,0,1,1,0,0,0,-0.46332,0,0,1,1,1,0,0,1,1,0,1,1,"o10",0.415007555200034,0.000000000000000000000281089422938847
18329,123,-0.46332,-0.46332,-0.46332,0,4289,4,2,90,90,1,1,90,90,0,-0.46332,1,1,1,1,1,0,0,1,1,1,1,1,"o10",0.415007555200034,0.000000000000000000000281089422938847
18329,123,-0.46332,-0.46332,-0.46332,0,4289,4,2,90,90,1,1,90,90,0,-0.46332,1,1,1,1,1,0,0,1,1,1,1,1,"o10",0.415007555200034,0.000000000000000000000281089422938847
18329,128,-0.46332,-0.46332,-0.60231,-0.139,2577,4,2,90,90,1,1,90,90,0,-0.46332,1,1,1,1,1,0,0,1,1,1,1,1,"o10",0.415007555200034,0.000000000000000000000281089422938847
18329,128,-0.46332,-0.46332,-0.60231,-0.139,2577,4,2,90,90,1,1,90,90,0,-0.46332,1,1,1,1,1,0,0,1,1,1,1,1,"o10",0.415007555200034,0.000000000000000000000281089422938847
18329,88,-0.41699,-0.41699,-0.09266,0.32432,1324,4,1,0,270,2,1,0,270,0,-0.41699,0,1,0,0,0,1,0,1,1,3,1,0,"o10",0.415007555200034,0.000000000000000000000281089422938847
18329,111,-0.41699,-0.41699,-0.23166,0.18533,1359,3,1,270,180,2,1,270,180,0,-0.41699,1,1,0,0,0,1,0,1,1,3,1,0,"o10",0.415007555200034,0.000000000000000000000281089422938847
18329,39,-0.41699,-0.41699,-0.27799,0.139,1653,2,2,270,180,2,0,9999,9999,0,-0.41699,2,0,1,2,0,0,1,1,1,2,0,1,"o10",0.415007555200034,0.000000000000000000000281089422938847
18329,16,-0.41699,-0.41699,-0.32432,0.09266,1986,2,2,180,270,1,0,9999,9999,0,-0.41699,2,0,1,2,0,0,1,1,1,2,0,1,"o10",0.415007555200034,0.000000000000000000000281089422938847
18329,61,-0.41699,-0.41699,-0.37066,0.04633,3099,2,2,180,90,0,1,90,180,0,-0.41699,1,0,0,0,0,1,0,1,1,3,1,0,"o10",0.415007555200034,0.000000000000000000000281089422938847
18329,20,-0.41699,-0.41699,-0.41699,0,2803,4,2,270,270,1,1,270,270,0,-0.41699,1,1,1,1,1,0,0,1,1,1,1,1,"o10",0.415007555200034,0.000000000000000000000281089422938847
18329,128,-0.37066,-0.37066,0.23166,0.60231,1285,4,1,270,180,0,1,270,180,0,-0.37066,1,1,0,0,0,1,0,1,1,3,1,0,"o10",0.415007555200034,0.000000000000000000000281089422938847
18329,128,-0.37066,-0.37066,0.23166,0.60231,1285,4,1,270,180,0,1,270,180,0,-0.37066,1,1,0,0,0,1,0,1,1,3,1,0,"o10",0.415007555200034,0.000000000000000000000281089422938847
18329,114,-0.37066,-0.37066,0.13899,0.50965,1308,4,2,270,270,0,0,9999,9999,0,-0.37066,2,1,1,2,0,0,1,1,1,2,0,1,"o10",0.415007555200034,0.000000000000000000000281089422938847
18329,67,-0.37066,-0.37066,0.13899,0.50965,1137,4,2,0,180,1,1,180,0,0,-0.37066,0,1,0,0,0,1,0,1,1,3,1,0,"o10",0.415007555200034,0.000000000000000000000281089422938847
18329,8,-0.37066,-0.37066,0.09266,0.46332,4386,1,2,180,90,1,0,9999,9999,0,-0.37066,2,0,1,2,0,0,1,1,1,2,0,1,"o10",0.415007555200034,0.000000000000000000000281089422938847
18329,126,-0.37066,-0.37066,0,0.37065,2284,2,1,180,90,2,1,180,90,0,-0.37066,0,0,0,0,0,1,0,1,1,3,1,0,"o10",0.415007555200034,0.000000000000000000000281089422938847
18329,141,-0.37066,-0.37066,-0.139,0.23166,1200,4,1,0,90,2,0,9999,9999,0,-0.37066,2,1,1,2,0,0,1,1,1,2,0,1,"o10",0.415007555200034,0.000000000000000000000281089422938847
18329,91,-0.37066,-0.37066,-0.18533,0.18533,1867,4,2,270,0,2,1,0,270,0,-0.37066,0,1,0,0,0,1,0,1,1,3,1,0,"o10",0.415007555200034,0.000000000000000000000281089422938847
18329,92,-0.37066,-0.37066,-0.23166,0.139,1293,4,2,180,270,0,1,270,180,0,-0.37066,1,1,0,0,0,1,0,1,1,3,1,0,"o10",0.415007555200034,0.000000000000000000000281089422938847
18329,140,-0.37066,-0.37066,-0.27799,0.09266,2043,3,1,180,90,2,1,180,90,0,-0.37066,0,1,0,0,0,1,0,1,1,3,1,0,"o10",0.415007555200034,0.000000000000000000000281089422938847
18329,27,-0.37066,-0.37066,-0.37066,0,2136,4,2,0,270,0,0,9999,9999,0,-0.37066,2,1,1,2,0,0,1,1,1,2,0,1,"o10",0.415007555200034,0.000000000000000000000281089422938847
18329,127,-0.37066,-0.37066,-0.46332,-0.09266,3147,2,1,270,180,2,1,270,180,0,-0.37066,1,0,0,0,0,1,0,1,1,3,1,0,"o10",0.415007555200034,0.000000000000000000000281089422938847
18329,72,-0.32432,-0.32432,0.13899,0.46332,2569,4,1,180,180,2,1,180,180,0,-0.32432,0,1,1,1,1,0,0,1,1,0,1,1,"o10",0.415007555200034,0.000000000000000000000281089422938847
18329,88,-0.32432,-0.32432,-0.18533,0.139,1323,4,2,270,180,0,0,9999,9999,0,-0.32432,2,1,1,2,0,0,1,1,1,2,0,1,"o10",0.415007555200034,0.000000000000000000000281089422938847
18329,138,-0.32432,-0.32432,-0.18533,0.139,2550,4,1,0,0,0,1,0,0,0,-0.32432,0,1,1,1,1,0,0,1,1,0,1,1,"o10",0.415007555200034,0.000000000000000000000281089422938847
18329,138,-0.32432,-0.32432,-0.18533,0.139,2550,4,1,0,0,0,1,0,0,0,-0.32432,0,1,1,1,1,0,0,1,1,0,1,1,"o10",0.415007555200034,0.000000000000000000000281089422938847
18329,137,-0.32432,-0.32432,-0.18533,0.139,1638,4,1,270,0,1,0,9999,9999,0,-0.32432,2,1,1,2,0,0,1,1,1,2,0,1,"o10",0.415007555200034,0.000000000000000000000281089422938847
18329,137,-0.32432,-0.32432,-0.18533,0.139,1638,4,1,270,0,1,0,9999,9999,0,-0.32432,2,1,1,2,0,0,1,1,1,2,0,1,"o10",0.415007555200034,0.000000000000000000000281089422938847
18329,124,-0.32432,-0.32432,-0.41699,-0.09266,1388,2,1,90,270,2,1,90,270,0,-0.32432,1,0,0,0,0,1,0,1,1,3,1,0,"o10",0.415007555200034,0.000000000000000000000281089422938847
18329,99,-0.27799,-0.27799,0.04633,0.32432,1740,4,2,270,180,2,1,180,270,0,-0.27799,0,1,0,0,0,1,0,1,1,3,1,0,"o10",0.415007555200034,0.000000000000000000000281089422938847
18329,96,-0.27799,-0.27799,-0.04633,0.23166,1119,4,2,0,180,2,1,180,0,0,-0.27799,0,1,0,0,0,1,0,1,1,3,1,0,"o10",0.415007555200034,0.000000000000000000000281089422938847
18329,101,-0.27799,-0.27799,-0.139,0.139,1687,4,1,90,90,0,0,9999,9999,0,-0.27799,2,1,1,2,0,0,1,1,1,2,0,1,"o10",0.415007555200034,0.000000000000000000000281089422938847
18329,85,-0.27799,-0.27799,-0.23166,0.04633,3240,4,2,90,0,0,1,0,90,0,-0.27799,0,1,0,0,0,1,0,1,1,3,1,0,"o10",0.415007555200034,0.000000000000000000000281089422938847
18329,29,-0.27799,-0.27799,-0.27799,0,1617,1,2,90,270,0,1,270,90,0,-0.27799,1,0,0,0,0,1,0,1,1,3,1,0,"o10",0.415007555200034,0.000000000000000000000281089422938847
18329,62,-0.27799,-0.27799,-0.41699,-0.139,1043,2,1,0,270,1,1,0,270,0,-0.27799,0,0,0,0,0,1,0,1,1,3,1,0,"o10",0.415007555200034,0.000000000000000000000281089422938847
18329,123,-0.23166,-0.23166,0.23166,0.46332,1516,2,2,90,270,0,0,9999,9999,0,-0.23166,2,0,1,2,0,0,1,1,1,2,0,1,"o10",0.415007555200034,0.000000000000000000000281089422938847
18329,123,-0.23166,-0.23166,0.23166,0.46332,1516,2,2,90,270,0,0,9999,9999,0,-0.23166,2,0,1,2,0,0,1,1,1,2,0,1,"o10",0.415007555200034,0.000000000000000000000281089422938847
18329,98,-0.23166,-0.23166,0.18533,0.41699,1162,2,1,180,180,1,0,9999,9999,0,-0.23166,2,0,1,2,0,0,1,1,1,2,0,1,"o10",0.415007555200034,0.000000000000000000000281089422938847
18329,54,-0.23166,-0.23166,0,0.23166,1935,4,1,0,270,0,1,0,270,0,-0.23166,0,1,0,0,0,1,0,1,1,3,1,0,"o10",0.415007555200034,0.000000000000000000000281089422938847
18329,142,-0.23166,-0.23166,-0.04633,0.18533,1596,4,1,0,0,0,0,9999,9999,0,-0.23166,2,1,1,2,0,0,1,1,1,2,0,1,"o10",0.415007555200034,0.000000000000000000000281089422938847
18329,142,-0.23166,-0.23166,-0.04633,0.18533,1596,4,1,0,0,0,0,9999,9999,0,-0.23166,2,1,1,2,0,0,1,1,1,2,0,1,"o10",0.415007555200034,0.000000000000000000000281089422938847
18329,49,-0.23166,-0.23166,-0.04633,0.18533,1371,2,2,90,0,1,1,0,90,0,-0.23166,0,0,0,0,0,1,0,1,1,3,1,0,"o10",0.415007555200034,0.000000000000000000000281089422938847
18329,101,-0.23166,-0.23166,-0.23166,0,2588,3,1,270,90,2,0,9999,9999,0,-0.23166,2,1,1,2,0,0,1,1,1,2,0,1,"o10",0.415007555200034,0.000000000000000000000281089422938847
18329,102,-0.18533,-0.18533,0.13899,0.32432,1427,2,1,270,0,0,0,9999,9999,0,-0.18533,2,0,1,2,0,0,1,1,1,2,0,1,"o10",0.415007555200034,0.000000000000000000000281089422938847
18329,80,-0.18533,-0.18533,0.09266,0.27799,1152,1,1,0,0,1,1,0,0,0,-0.18533,0,0,1,1,1,0,0,1,1,0,1,1,"o10",0.415007555200034,0.000000000000000000000281089422938847
18329,80,-0.18533,-0.18533,0.04633,0.23166,1053,4,2,270,0,2,0,9999,9999,0,-0.18533,2,1,1,2,0,0,1,1,1,2,0,1,"o10",0.415007555200034,0.000000000000000000000281089422938847
18329,141,-0.18533,-0.18533,-0.09266,0.09266,1035,3,2,270,270,1,0,9999,9999,0,-0.18533,2,1,1,2,0,0,1,1,1,2,0,1,"o10",0.415007555200034,0.000000000000000000000281089422938847
18329,141,-0.18533,-0.18533,-0.09266,0.09266,1035,3,2,270,270,1,0,9999,9999,0,-0.18533,2,1,1,2,0,0,1,1,1,2,0,1,"o10",0.415007555200034,0.000000000000000000000281089422938847
18329,125,-0.18533,-0.18533,-0.27799,-0.09266,1588,2,2,270,0,0,1,0,270,0,-0.18533,0,0,0,0,0,1,0,1,1,3,1,0,"o10",0.415007555200034,0.000000000000000000000281089422938847
18329,125,-0.18533,-0.18533,-0.27799,-0.09266,1588,2,2,270,0,0,1,0,270,0,-0.18533,0,0,0,0,0,1,0,1,1,3,1,0,"o10",0.415007555200034,0.000000000000000000000281089422938847
18329,25,-0.18533,-0.18533,-0.32432,-0.139,1440,4,2,90,90,1,1,90,90,0,-0.18533,1,1,1,1,1,0,0,1,1,1,1,1,"o10",0.415007555200034,0.000000000000000000000281089422938847
18329,111,-0.18533,-0.18533,-0.41699,-0.23166,2853,2,1,90,180,0,1,90,180,0,-0.18533,1,0,0,0,0,1,0,1,1,3,1,0,"o10",0.415007555200034,0.000000000000000000000281089422938847
18329,108,-0.18533,-0.18533,-0.41699,-0.23166,2553,4,2,90,270,1,1,270,90,0,-0.18533,1,1,0,0,0,1,0,1,1,3,1,0,"o10",0.415007555200034,0.000000000000000000000281089422938847
18329,78,-0.139,-0.139,0.27799,0.41699,2607,4,1,0,270,2,1,0,270,0,-0.139,0,1,0,0,0,1,0,1,1,3,1,0,"o10",0.415007555200034,0.000000000000000000000281089422938847
18329,138,-0.139,-0.139,0.27799,0.41699,2773,2,2,270,0,2,1,0,270,0,-0.139,0,0,0,0,0,1,0,1,1,3,1,0,"o10",0.415007555200034,0.000000000000000000000281089422938847
18329,93,-0.139,-0.139,0.18533,0.32432,3253,4,2,0,270,0,1,270,0,0,-0.139,1,1,0,0,0,1,0,1,1,3,1,0,"o10",0.415007555200034,0.000000000000000000000281089422938847
18329,18,-0.139,-0.139,0.13899,0.27799,7288,1,1,0,90,2,1,0,90,0,-0.139,0,0,0,0,0,1,0,1,1,3,1,0,"o10",0.415007555200034,0.000000000000000000000281089422938847
18329,16,-0.139,-0.139,-0.09266,0.04633,5501,4,2,0,180,2,0,9999,9999,0,-0.139,2,1,1,2,0,0,1,1,1,2,0,1,"o10",0.415007555200034,0.000000000000000000000281089422938847
18329,68,-0.139,-0.139,-0.139,0,1528,4,1,90,0,0,1,90,0,0,-0.139,1,1,0,0,0,1,0,1,1,3,1,0,"o10",0.415007555200034,0.000000000000000000000281089422938847
